file,site,year,month,day,time,nu1_label,img_type
NEON.D19.HEAL.DP1.00033_2016_05_17_120005.jpg,NEON.D19.HEAL.DP1.00033,2016,05,17,120005,1,or_img
NEON.D19.HEAL.DP1.00033_2016_10_21_120005.jpg,NEON.D19.HEAL.DP1.00033,2016,10,21,120005,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_04_120006.jpg,NEON.D19.HEAL.DP1.00033,2016,11,04,120006,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_05_120005.jpg,NEON.D19.HEAL.DP1.00033,2016,11,05,120005,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_07_120006.jpg,NEON.D19.HEAL.DP1.00033,2016,11,07,120006,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_09_120006.jpg,NEON.D19.HEAL.DP1.00033,2016,11,09,120006,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_10_120006.jpg,NEON.D19.HEAL.DP1.00033,2016,11,10,120006,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_11_120005.jpg,NEON.D19.HEAL.DP1.00033,2016,11,11,120005,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_15_120005.jpg,NEON.D19.HEAL.DP1.00033,2016,11,15,120005,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_16_120006.jpg,NEON.D19.HEAL.DP1.00033,2016,11,16,120006,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_17_120006.jpg,NEON.D19.HEAL.DP1.00033,2016,11,17,120006,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_18_120005.jpg,NEON.D19.HEAL.DP1.00033,2016,11,18,120005,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_19_120005.jpg,NEON.D19.HEAL.DP1.00033,2016,11,19,120005,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_21_120005.jpg,NEON.D19.HEAL.DP1.00033,2016,11,21,120005,1,or_img
NEON.D19.HEAL.DP1.00033_2016_11_25_120006.jpg,NEON.D19.HEAL.DP1.00033,2016,11,25,120006,1,or_img
