file,site,year,month,day,time,nu1_label,img_type
mandanh5_2015_12_01_120008.jpg,mandanh5,2015,12,01,120008,1,or_img
mandanh5_2015_12_11_120008.jpg,mandanh5,2015,12,11,120008,1,or_img
mandanh5_2015_12_12_120007.jpg,mandanh5,2015,12,12,120007,1,or_img
mandanh5_2015_12_13_120007.jpg,mandanh5,2015,12,13,120007,1,or_img
mandanh5_2015_12_14_120005.jpg,mandanh5,2015,12,14,120005,1,or_img
mandanh5_2015_12_16_120007.jpg,mandanh5,2015,12,16,120007,1,or_img
mandanh5_2015_12_17_120007.jpg,mandanh5,2015,12,17,120007,1,or_img
mandanh5_2015_12_18_120007.jpg,mandanh5,2015,12,18,120007,1,or_img
mandanh5_2015_12_19_120007.jpg,mandanh5,2015,12,19,120007,1,or_img
mandanh5_2015_12_20_120005.jpg,mandanh5,2015,12,20,120005,1,or_img
mandanh5_2015_12_21_120008.jpg,mandanh5,2015,12,21,120008,1,or_img
mandanh5_2015_12_22_120006.jpg,mandanh5,2015,12,22,120006,1,or_img
mandanh5_2015_12_23_120008.jpg,mandanh5,2015,12,23,120008,1,or_img
mandanh5_2015_12_24_120007.jpg,mandanh5,2015,12,24,120007,1,or_img
mandanh5_2015_12_25_120006.jpg,mandanh5,2015,12,25,120006,1,or_img
mandanh5_2015_12_26_120008.jpg,mandanh5,2015,12,26,120008,1,or_img
mandanh5_2015_12_27_120007.jpg,mandanh5,2015,12,27,120007,1,or_img
mandanh5_2015_12_28_120008.jpg,mandanh5,2015,12,28,120008,1,or_img
mandanh5_2015_12_29_120007.jpg,mandanh5,2015,12,29,120007,1,or_img
mandanh5_2015_12_30_120007.jpg,mandanh5,2015,12,30,120007,1,or_img
mandanh5_2015_12_31_120007.jpg,mandanh5,2015,12,31,120007,1,or_img
mandanh5_2016_01_01_120008.jpg,mandanh5,2016,01,01,120008,1,or_img
mandanh5_2016_01_02_120006.jpg,mandanh5,2016,01,02,120006,1,or_img
mandanh5_2016_01_05_120007.jpg,mandanh5,2016,01,05,120007,1,or_img
mandanh5_2016_01_06_120006.jpg,mandanh5,2016,01,06,120006,1,or_img
mandanh5_2016_01_07_120008.jpg,mandanh5,2016,01,07,120008,1,or_img
mandanh5_2016_01_08_120006.jpg,mandanh5,2016,01,08,120006,1,or_img
mandanh5_2016_01_09_120007.jpg,mandanh5,2016,01,09,120007,1,or_img
mandanh5_2016_01_10_120008.jpg,mandanh5,2016,01,10,120008,1,or_img
mandanh5_2016_01_11_120007.jpg,mandanh5,2016,01,11,120007,1,or_img
mandanh5_2016_01_15_120007.jpg,mandanh5,2016,01,15,120007,1,or_img
mandanh5_2016_01_16_120008.jpg,mandanh5,2016,01,16,120008,1,or_img
mandanh5_2016_01_17_120007.jpg,mandanh5,2016,01,17,120007,1,or_img
mandanh5_2016_01_18_120007.jpg,mandanh5,2016,01,18,120007,1,or_img
mandanh5_2016_01_19_120006.jpg,mandanh5,2016,01,19,120006,1,or_img
mandanh5_2016_01_20_120007.jpg,mandanh5,2016,01,20,120007,1,or_img
mandanh5_2016_01_21_120007.jpg,mandanh5,2016,01,21,120007,1,or_img
mandanh5_2016_01_22_120005.jpg,mandanh5,2016,01,22,120005,1,or_img
mandanh5_2016_01_23_120005.jpg,mandanh5,2016,01,23,120005,1,or_img
mandanh5_2016_01_24_120008.jpg,mandanh5,2016,01,24,120008,1,or_img
mandanh5_2016_01_25_120007.jpg,mandanh5,2016,01,25,120007,1,or_img
mandanh5_2016_01_26_120008.jpg,mandanh5,2016,01,26,120008,1,or_img
mandanh5_2016_02_11_120007.jpg,mandanh5,2016,02,11,120007,1,or_img
mandanh5_2016_02_13_120007.jpg,mandanh5,2016,02,13,120007,1,or_img
mandanh5_2016_02_14_120007.jpg,mandanh5,2016,02,14,120007,1,or_img
mandanh5_2016_02_16_120007.jpg,mandanh5,2016,02,16,120007,1,or_img
mandanh5_2016_02_17_120007.jpg,mandanh5,2016,02,17,120007,1,or_img
mandanh5_2016_11_28_120007.jpg,mandanh5,2016,11,28,120007,1,or_img
mandanh5_2016_11_29_120008.jpg,mandanh5,2016,11,29,120008,1,or_img
mandanh5_2016_11_30_120006.jpg,mandanh5,2016,11,30,120006,1,or_img
mandanh5_2016_12_01_120008.jpg,mandanh5,2016,12,01,120008,1,or_img
mandanh5_2016_12_02_120005.jpg,mandanh5,2016,12,02,120005,1,or_img
mandanh5_2016_12_03_120006.jpg,mandanh5,2016,12,03,120006,1,or_img
mandanh5_2016_12_04_120005.jpg,mandanh5,2016,12,04,120005,1,or_img
mandanh5_2016_12_05_120005.jpg,mandanh5,2016,12,05,120005,1,or_img
mandanh5_2016_12_06_120007.jpg,mandanh5,2016,12,06,120007,1,or_img
mandanh5_2016_12_07_120005.jpg,mandanh5,2016,12,07,120005,1,or_img
mandanh5_2016_12_08_120005.jpg,mandanh5,2016,12,08,120005,1,or_img
mandanh5_2016_12_09_120006.jpg,mandanh5,2016,12,09,120006,1,or_img
mandanh5_2016_12_10_120007.jpg,mandanh5,2016,12,10,120007,1,or_img
mandanh5_2016_12_11_120006.jpg,mandanh5,2016,12,11,120006,1,or_img
mandanh5_2016_12_12_120005.jpg,mandanh5,2016,12,12,120005,1,or_img
mandanh5_2016_12_13_120008.jpg,mandanh5,2016,12,13,120008,1,or_img
mandanh5_2016_12_14_120008.jpg,mandanh5,2016,12,14,120008,1,or_img
mandanh5_2016_12_16_120007.jpg,mandanh5,2016,12,16,120007,1,or_img
mandanh5_2016_12_17_120007.jpg,mandanh5,2016,12,17,120007,1,or_img
mandanh5_2016_12_18_120008.jpg,mandanh5,2016,12,18,120008,1,or_img
mandanh5_2016_12_19_120006.jpg,mandanh5,2016,12,19,120006,1,or_img
mandanh5_2016_12_20_120008.jpg,mandanh5,2016,12,20,120008,1,or_img
mandanh5_2016_12_21_120007.jpg,mandanh5,2016,12,21,120007,1,or_img
mandanh5_2016_12_22_120007.jpg,mandanh5,2016,12,22,120007,1,or_img
mandanh5_2016_12_23_120008.jpg,mandanh5,2016,12,23,120008,1,or_img
mandanh5_2016_12_24_120007.jpg,mandanh5,2016,12,24,120007,1,or_img
