file,site,year,month,day,time,nu1_label,img_type
NEON.D13.NIWO.DP1.00033_2017_04_26_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,04,26,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_04_27_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,04,27,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_04_28_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,04,28,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_04_29_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,04,29,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_04_30_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,04,30,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_01_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,01,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_02_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,02,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_03_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,03,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_04_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,04,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_05_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,05,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_06_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,06,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_07_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,07,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_08_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,08,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_09_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,09,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_10_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,10,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_11_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,11,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_13_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,13,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_18_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,18,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_19_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,19,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_20_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,20,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_21_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,21,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_22_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,22,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_23_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,23,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_24_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,24,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_25_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,25,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_26_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,26,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_27_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,27,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_28_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,28,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_29_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,29,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_30_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,05,30,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_05_31_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,05,31,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_06_01_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,06,01,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_06_02_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,06,02,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_09_24_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,09,24,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_09_25_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,09,25,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_10_02_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,10,02,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_10_03_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,10,03,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_10_04_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,10,04,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_10_09_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,10,09,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_10_10_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,10,10,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_10_31_120005.jpg,NEON.D13.NIWO.DP1.00033,2017,10,31,120005,1,or_img
NEON.D13.NIWO.DP1.00033_2017_11_05_120006.jpg,NEON.D13.NIWO.DP1.00033,2017,11,05,120006,1,or_img
NEON.D13.NIWO.DP1.00033_2017_11_06_123006.jpg,NEON.D13.NIWO.DP1.00033,2017,11,06,123006,1,or_img
