file,site,year,month,day,time,nu1_label,img_type
grandteton_2015_11_06_120006.jpg,grandteton,2015,11,06,120006,1,or_img
grandteton_2015_11_10_120008.jpg,grandteton,2015,11,10,120008,1,or_img
grandteton_2015_11_12_120006.jpg,grandteton,2015,11,12,120006,1,or_img
grandteton_2015_11_16_120006.jpg,grandteton,2015,11,16,120006,1,or_img
grandteton_2015_11_19_120008.jpg,grandteton,2015,11,19,120008,1,or_img
grandteton_2015_11_20_120008.jpg,grandteton,2015,11,20,120008,1,or_img
grandteton_2015_11_21_120006.jpg,grandteton,2015,11,21,120006,1,or_img
grandteton_2015_11_22_120009.jpg,grandteton,2015,11,22,120009,1,or_img
grandteton_2015_11_23_120009.jpg,grandteton,2015,11,23,120009,1,or_img
grandteton_2015_11_24_120008.jpg,grandteton,2015,11,24,120008,1,or_img
grandteton_2015_11_25_120008.jpg,grandteton,2015,11,25,120008,1,or_img
grandteton_2015_11_26_120009.jpg,grandteton,2015,11,26,120009,1,or_img
grandteton_2015_11_28_120008.jpg,grandteton,2015,11,28,120008,1,or_img
grandteton_2015_11_29_120008.jpg,grandteton,2015,11,29,120008,1,or_img
grandteton_2015_12_01_120006.jpg,grandteton,2015,12,01,120006,1,or_img
grandteton_2015_12_03_120008.jpg,grandteton,2015,12,03,120008,1,or_img
grandteton_2015_12_04_120008.jpg,grandteton,2015,12,04,120008,1,or_img
grandteton_2016_10_05_120009.jpg,grandteton,2016,10,05,120009,1,or_img
grandteton_2016_10_17_120008.jpg,grandteton,2016,10,17,120008,1,or_img
grandteton_2016_10_18_120009.jpg,grandteton,2016,10,18,120009,1,or_img
grandteton_2016_10_19_120009.jpg,grandteton,2016,10,19,120009,1,or_img
grandteton_2016_10_20_120008.jpg,grandteton,2016,10,20,120008,1,or_img
grandteton_2016_11_21_120008.jpg,grandteton,2016,11,21,120008,1,or_img
grandteton_2016_11_27_120009.jpg,grandteton,2016,11,27,120009,1,or_img
grandteton_2016_11_28_120007.jpg,grandteton,2016,11,28,120007,1,or_img
grandteton_2016_11_29_120008.jpg,grandteton,2016,11,29,120008,1,or_img
grandteton_2016_12_03_120007.jpg,grandteton,2016,12,03,120007,1,or_img
grandteton_2016_12_04_120008.jpg,grandteton,2016,12,04,120008,1,or_img
grandteton_2016_12_05_120008.jpg,grandteton,2016,12,05,120008,1,or_img
grandteton_2017_04_06_120009.jpg,grandteton,2017,04,06,120009,1,or_img
grandteton_2017_04_07_120009.jpg,grandteton,2017,04,07,120009,1,or_img
grandteton_2017_04_08_120007.jpg,grandteton,2017,04,08,120007,1,or_img
grandteton_2017_04_09_120009.jpg,grandteton,2017,04,09,120009,1,or_img
grandteton_2017_04_10_120008.jpg,grandteton,2017,04,10,120008,1,or_img
grandteton_2017_04_11_120007.jpg,grandteton,2017,04,11,120007,1,or_img
grandteton_2017_04_12_120008.jpg,grandteton,2017,04,12,120008,1,or_img
grandteton_2017_04_13_120008.jpg,grandteton,2017,04,13,120008,1,or_img
grandteton_2017_04_14_120008.jpg,grandteton,2017,04,14,120008,1,or_img
grandteton_2017_04_15_120008.jpg,grandteton,2017,04,15,120008,1,or_img
