file,site,year,month,day,time,nu1_label,img_type
bozeman_2015_10_27_120009.jpg,bozeman,2015,10,27,120009,1,or_img
bozeman_2015_10_29_120007.jpg,bozeman,2015,10,29,120007,1,or_img
bozeman_2015_11_03_120005.jpg,bozeman,2015,11,03,120005,1,or_img
bozeman_2015_11_04_120006.jpg,bozeman,2015,11,04,120006,1,or_img
bozeman_2015_11_05_120008.jpg,bozeman,2015,11,05,120008,1,or_img
bozeman_2015_11_06_120006.jpg,bozeman,2015,11,06,120006,1,or_img
bozeman_2015_11_07_120007.jpg,bozeman,2015,11,07,120007,1,or_img
bozeman_2015_11_08_120005.jpg,bozeman,2015,11,08,120005,1,or_img
bozeman_2015_11_09_120007.jpg,bozeman,2015,11,09,120007,1,or_img
bozeman_2015_11_10_120008.jpg,bozeman,2015,11,10,120008,1,or_img
bozeman_2015_11_11_120007.jpg,bozeman,2015,11,11,120007,1,or_img
bozeman_2015_11_12_120008.jpg,bozeman,2015,11,12,120008,1,or_img
bozeman_2015_11_13_120006.jpg,bozeman,2015,11,13,120006,1,or_img
bozeman_2015_11_16_120007.jpg,bozeman,2015,11,16,120007,1,or_img
bozeman_2015_11_17_120008.jpg,bozeman,2015,11,17,120008,1,or_img
bozeman_2016_11_17_121806.jpg,bozeman,2016,11,17,121806,1,or_img
bozeman_2016_11_25_121806.jpg,bozeman,2016,11,25,121806,1,or_img
bozeman_2016_11_28_121805.jpg,bozeman,2016,11,28,121805,1,or_img
bozeman_2016_11_29_121805.jpg,bozeman,2016,11,29,121805,1,or_img
bozeman_2016_11_30_121806.jpg,bozeman,2016,11,30,121806,1,or_img
bozeman_2016_12_01_121805.jpg,bozeman,2016,12,01,121805,1,or_img
bozeman_2016_12_02_121806.jpg,bozeman,2016,12,02,121806,1,or_img
bozeman_2016_12_03_121805.jpg,bozeman,2016,12,03,121805,1,or_img
bozeman_2016_12_04_121806.jpg,bozeman,2016,12,04,121806,1,or_img
bozeman_2016_12_05_121806.jpg,bozeman,2016,12,05,121806,1,or_img
bozeman_2016_12_06_121806.jpg,bozeman,2016,12,06,121806,1,or_img
bozeman_2016_12_07_121807.jpg,bozeman,2016,12,07,121807,1,or_img
bozeman_2016_12_08_121805.jpg,bozeman,2016,12,08,121805,1,or_img
bozeman_2016_12_09_121806.jpg,bozeman,2016,12,09,121806,1,or_img
bozeman_2016_12_10_121805.jpg,bozeman,2016,12,10,121805,1,or_img
bozeman_2016_12_11_121806.jpg,bozeman,2016,12,11,121806,1,or_img
bozeman_2016_12_12_121805.jpg,bozeman,2016,12,12,121805,1,or_img
bozeman_2016_12_13_121806.jpg,bozeman,2016,12,13,121806,1,or_img
bozeman_2016_12_14_121806.jpg,bozeman,2016,12,14,121806,1,or_img
bozeman_2016_12_15_121806.jpg,bozeman,2016,12,15,121806,1,or_img
bozeman_2016_12_16_121806.jpg,bozeman,2016,12,16,121806,1,or_img
bozeman_2016_12_17_121806.jpg,bozeman,2016,12,17,121806,1,or_img
bozeman_2016_12_18_121806.jpg,bozeman,2016,12,18,121806,1,or_img
bozeman_2016_12_19_121806.jpg,bozeman,2016,12,19,121806,1,or_img
bozeman_2016_12_20_121806.jpg,bozeman,2016,12,20,121806,1,or_img
bozeman_2016_12_23_121806.jpg,bozeman,2016,12,23,121806,1,or_img
bozeman_2016_12_24_121806.jpg,bozeman,2016,12,24,121806,1,or_img
bozeman_2016_12_25_121805.jpg,bozeman,2016,12,25,121805,1,or_img
bozeman_2016_12_26_121806.jpg,bozeman,2016,12,26,121806,1,or_img
bozeman_2016_12_27_121806.jpg,bozeman,2016,12,27,121806,1,or_img
bozeman_2016_12_28_121806.jpg,bozeman,2016,12,28,121806,1,or_img
bozeman_2016_12_30_121806.jpg,bozeman,2016,12,30,121806,1,or_img
bozeman_2016_12_31_121805.jpg,bozeman,2016,12,31,121805,1,or_img
bozeman_2017_01_01_121806.jpg,bozeman,2017,01,01,121806,1,or_img
bozeman_2017_01_02_121806.jpg,bozeman,2017,01,02,121806,1,or_img
bozeman_2017_01_03_121806.jpg,bozeman,2017,01,03,121806,1,or_img
bozeman_2017_01_04_121806.jpg,bozeman,2017,01,04,121806,1,or_img
bozeman_2017_01_05_121806.jpg,bozeman,2017,01,05,121806,1,or_img
bozeman_2017_01_06_121806.jpg,bozeman,2017,01,06,121806,1,or_img
bozeman_2017_01_07_121806.jpg,bozeman,2017,01,07,121806,1,or_img
bozeman_2017_01_08_121806.jpg,bozeman,2017,01,08,121806,1,or_img
bozeman_2017_01_09_121806.jpg,bozeman,2017,01,09,121806,1,or_img
bozeman_2017_01_10_121806.jpg,bozeman,2017,01,10,121806,1,or_img
bozeman_2017_01_11_121806.jpg,bozeman,2017,01,11,121806,1,or_img
bozeman_2017_01_12_121806.jpg,bozeman,2017,01,12,121806,1,or_img
bozeman_2017_01_13_121806.jpg,bozeman,2017,01,13,121806,1,or_img
bozeman_2017_01_14_121806.jpg,bozeman,2017,01,14,121806,1,or_img
bozeman_2017_01_15_121806.jpg,bozeman,2017,01,15,121806,1,or_img
bozeman_2017_01_16_121806.jpg,bozeman,2017,01,16,121806,1,or_img
bozeman_2017_01_18_121806.jpg,bozeman,2017,01,18,121806,1,or_img
bozeman_2017_01_19_121806.jpg,bozeman,2017,01,19,121806,1,or_img
bozeman_2017_01_20_121806.jpg,bozeman,2017,01,20,121806,1,or_img
bozeman_2017_01_21_121806.jpg,bozeman,2017,01,21,121806,1,or_img
bozeman_2017_01_22_121806.jpg,bozeman,2017,01,22,121806,1,or_img
bozeman_2017_01_23_121806.jpg,bozeman,2017,01,23,121806,1,or_img
bozeman_2017_01_24_121806.jpg,bozeman,2017,01,24,121806,1,or_img
bozeman_2017_01_25_121806.jpg,bozeman,2017,01,25,121806,1,or_img
bozeman_2017_01_26_121806.jpg,bozeman,2017,01,26,121806,1,or_img
bozeman_2017_01_27_121806.jpg,bozeman,2017,01,27,121806,1,or_img
bozeman_2017_01_28_121806.jpg,bozeman,2017,01,28,121806,1,or_img
bozeman_2017_01_29_121806.jpg,bozeman,2017,01,29,121806,1,or_img
bozeman_2017_01_30_121806.jpg,bozeman,2017,01,30,121806,1,or_img
bozeman_2017_01_31_121806.jpg,bozeman,2017,01,31,121806,1,or_img
bozeman_2017_02_01_121806.jpg,bozeman,2017,02,01,121806,1,or_img
bozeman_2017_02_02_121806.jpg,bozeman,2017,02,02,121806,1,or_img
bozeman_2017_02_03_121806.jpg,bozeman,2017,02,03,121806,1,or_img
bozeman_2017_02_04_121805.jpg,bozeman,2017,02,04,121805,1,or_img
bozeman_2017_02_05_121806.jpg,bozeman,2017,02,05,121806,1,or_img
bozeman_2017_02_06_121806.jpg,bozeman,2017,02,06,121806,1,or_img
bozeman_2017_02_07_121806.jpg,bozeman,2017,02,07,121806,1,or_img
bozeman_2017_02_08_121806.jpg,bozeman,2017,02,08,121806,1,or_img
bozeman_2017_02_09_121806.jpg,bozeman,2017,02,09,121806,1,or_img
bozeman_2017_02_10_121806.jpg,bozeman,2017,02,10,121806,1,or_img
bozeman_2017_02_11_121806.jpg,bozeman,2017,02,11,121806,1,or_img
bozeman_2017_02_12_121806.jpg,bozeman,2017,02,12,121806,1,or_img
bozeman_2017_02_14_121806.jpg,bozeman,2017,02,14,121806,1,or_img
bozeman_2017_02_15_121806.jpg,bozeman,2017,02,15,121806,1,or_img
bozeman_2017_02_16_121806.jpg,bozeman,2017,02,16,121806,1,or_img
bozeman_2017_02_17_121806.jpg,bozeman,2017,02,17,121806,1,or_img
bozeman_2017_02_18_121806.jpg,bozeman,2017,02,18,121806,1,or_img
bozeman_2017_02_19_121806.jpg,bozeman,2017,02,19,121806,1,or_img
bozeman_2017_02_20_121806.jpg,bozeman,2017,02,20,121806,1,or_img
bozeman_2017_02_21_121806.jpg,bozeman,2017,02,21,121806,1,or_img
bozeman_2017_02_22_121806.jpg,bozeman,2017,02,22,121806,1,or_img
bozeman_2017_02_23_121806.jpg,bozeman,2017,02,23,121806,1,or_img
bozeman_2017_02_24_121806.jpg,bozeman,2017,02,24,121806,1,or_img
bozeman_2017_02_25_121806.jpg,bozeman,2017,02,25,121806,1,or_img
bozeman_2017_02_26_121806.jpg,bozeman,2017,02,26,121806,1,or_img
bozeman_2017_02_27_121806.jpg,bozeman,2017,02,27,121806,1,or_img
bozeman_2017_02_28_121805.jpg,bozeman,2017,02,28,121805,1,or_img
bozeman_2017_03_02_121806.jpg,bozeman,2017,03,02,121806,1,or_img
bozeman_2017_03_03_121806.jpg,bozeman,2017,03,03,121806,1,or_img
bozeman_2017_03_04_121806.jpg,bozeman,2017,03,04,121806,1,or_img
bozeman_2017_03_05_121806.jpg,bozeman,2017,03,05,121806,1,or_img
bozeman_2017_03_06_121806.jpg,bozeman,2017,03,06,121806,1,or_img
bozeman_2017_03_07_121806.jpg,bozeman,2017,03,07,121806,1,or_img
bozeman_2017_03_08_121806.jpg,bozeman,2017,03,08,121806,1,or_img
bozeman_2017_03_09_121806.jpg,bozeman,2017,03,09,121806,1,or_img
bozeman_2017_03_10_121806.jpg,bozeman,2017,03,10,121806,1,or_img
bozeman_2017_03_11_121806.jpg,bozeman,2017,03,11,121806,1,or_img
bozeman_2017_03_12_121806.jpg,bozeman,2017,03,12,121806,1,or_img
bozeman_2017_03_13_121806.jpg,bozeman,2017,03,13,121806,1,or_img
bozeman_2017_03_14_121806.jpg,bozeman,2017,03,14,121806,1,or_img
bozeman_2017_03_15_121806.jpg,bozeman,2017,03,15,121806,1,or_img
bozeman_2017_03_16_121806.jpg,bozeman,2017,03,16,121806,1,or_img
bozeman_2017_03_17_121806.jpg,bozeman,2017,03,17,121806,1,or_img
bozeman_2017_03_18_121806.jpg,bozeman,2017,03,18,121806,1,or_img
bozeman_2017_03_20_121806.jpg,bozeman,2017,03,20,121806,1,or_img
bozeman_2017_03_21_121806.jpg,bozeman,2017,03,21,121806,1,or_img
bozeman_2017_03_30_121806.jpg,bozeman,2017,03,30,121806,1,or_img
bozeman_2017_03_31_121806.jpg,bozeman,2017,03,31,121806,1,or_img
bozeman_2017_04_01_121806.jpg,bozeman,2017,04,01,121806,1,or_img
bozeman_2017_04_02_121805.jpg,bozeman,2017,04,02,121805,1,or_img
bozeman_2017_04_03_121806.jpg,bozeman,2017,04,03,121806,1,or_img
bozeman_2017_04_04_121806.jpg,bozeman,2017,04,04,121806,1,or_img
bozeman_2017_04_05_121806.jpg,bozeman,2017,04,05,121806,1,or_img
bozeman_2017_04_06_121805.jpg,bozeman,2017,04,06,121805,1,or_img
bozeman_2017_04_09_121805.jpg,bozeman,2017,04,09,121805,1,or_img
bozeman_2017_04_10_121806.jpg,bozeman,2017,04,10,121806,1,or_img
bozeman_2017_04_11_121806.jpg,bozeman,2017,04,11,121806,1,or_img
bozeman_2017_04_12_121806.jpg,bozeman,2017,04,12,121806,1,or_img
bozeman_2017_04_14_121806.jpg,bozeman,2017,04,14,121806,1,or_img
