file,site,year,month,day,time,nu1_label,img_type
lacclair_2014_10_26_120007.jpg,lacclair,2014,10,26,120007,1,or_img
lacclair_2014_11_14_120008.jpg,lacclair,2014,11,14,120008,1,or_img
lacclair_2014_11_16_120007.jpg,lacclair,2014,11,16,120007,1,or_img
lacclair_2014_11_18_120005.jpg,lacclair,2014,11,18,120005,1,or_img
lacclair_2014_11_19_120007.jpg,lacclair,2014,11,19,120007,1,or_img
lacclair_2014_11_20_120007.jpg,lacclair,2014,11,20,120007,1,or_img
lacclair_2014_11_21_120007.jpg,lacclair,2014,11,21,120007,1,or_img
lacclair_2014_11_22_120007.jpg,lacclair,2014,11,22,120007,1,or_img
lacclair_2014_11_23_120008.jpg,lacclair,2014,11,23,120008,1,or_img
lacclair_2014_11_24_120006.jpg,lacclair,2014,11,24,120006,1,or_img
lacclair_2014_12_03_120007.jpg,lacclair,2014,12,03,120007,1,or_img
lacclair_2014_12_04_120005.jpg,lacclair,2014,12,04,120005,1,or_img
lacclair_2014_12_06_120006.jpg,lacclair,2014,12,06,120006,1,or_img
lacclair_2014_12_08_120006.jpg,lacclair,2014,12,08,120006,1,or_img
lacclair_2014_12_10_120006.jpg,lacclair,2014,12,10,120006,1,or_img
lacclair_2014_12_11_120006.jpg,lacclair,2014,12,11,120006,1,or_img
lacclair_2014_12_12_120005.jpg,lacclair,2014,12,12,120005,1,or_img
lacclair_2014_12_19_113006.jpg,lacclair,2014,12,19,113006,1,or_img
lacclair_2014_12_21_120007.jpg,lacclair,2014,12,21,120007,1,or_img
lacclair_2014_12_24_110006.jpg,lacclair,2014,12,24,110006,1,or_img
lacclair_2014_12_25_120006.jpg,lacclair,2014,12,25,120006,1,or_img
lacclair_2014_12_27_120007.jpg,lacclair,2014,12,27,120007,1,or_img
lacclair_2014_12_28_120006.jpg,lacclair,2014,12,28,120006,1,or_img
lacclair_2015_01_01_120007.jpg,lacclair,2015,01,01,120007,1,or_img
lacclair_2015_01_02_120007.jpg,lacclair,2015,01,02,120007,1,or_img
lacclair_2015_01_03_120007.jpg,lacclair,2015,01,03,120007,1,or_img
lacclair_2015_01_04_123005.jpg,lacclair,2015,01,04,123005,1,or_img
lacclair_2015_01_05_120006.jpg,lacclair,2015,01,05,120006,1,or_img
lacclair_2015_01_06_120006.jpg,lacclair,2015,01,06,120006,1,or_img
lacclair_2015_01_07_120006.jpg,lacclair,2015,01,07,120006,1,or_img
lacclair_2015_01_09_120007.jpg,lacclair,2015,01,09,120007,1,or_img
lacclair_2015_01_10_120007.jpg,lacclair,2015,01,10,120007,1,or_img
lacclair_2015_01_11_110005.jpg,lacclair,2015,01,11,110005,1,or_img
lacclair_2015_01_13_120006.jpg,lacclair,2015,01,13,120006,1,or_img
lacclair_2015_01_14_120006.jpg,lacclair,2015,01,14,120006,1,or_img
lacclair_2015_01_18_120007.jpg,lacclair,2015,01,18,120007,1,or_img
lacclair_2015_01_19_120006.jpg,lacclair,2015,01,19,120006,1,or_img
lacclair_2015_01_20_120007.jpg,lacclair,2015,01,20,120007,1,or_img
lacclair_2015_01_21_120006.jpg,lacclair,2015,01,21,120006,1,or_img
lacclair_2015_01_22_120008.jpg,lacclair,2015,01,22,120008,1,or_img
lacclair_2015_01_23_120006.jpg,lacclair,2015,01,23,120006,1,or_img
lacclair_2015_01_24_120007.jpg,lacclair,2015,01,24,120007,1,or_img
lacclair_2015_01_25_120007.jpg,lacclair,2015,01,25,120007,1,or_img
lacclair_2015_01_26_120007.jpg,lacclair,2015,01,26,120007,1,or_img
lacclair_2015_01_27_120007.jpg,lacclair,2015,01,27,120007,1,or_img
lacclair_2015_01_30_120008.jpg,lacclair,2015,01,30,120008,1,or_img
lacclair_2015_02_01_120007.jpg,lacclair,2015,02,01,120007,1,or_img
lacclair_2015_02_02_120008.jpg,lacclair,2015,02,02,120008,1,or_img
lacclair_2015_02_03_120007.jpg,lacclair,2015,02,03,120007,1,or_img
lacclair_2015_02_04_120007.jpg,lacclair,2015,02,04,120007,1,or_img
lacclair_2015_02_05_120007.jpg,lacclair,2015,02,05,120007,1,or_img
lacclair_2015_02_06_120007.jpg,lacclair,2015,02,06,120007,1,or_img
lacclair_2015_02_07_120006.jpg,lacclair,2015,02,07,120006,1,or_img
lacclair_2015_02_08_120006.jpg,lacclair,2015,02,08,120006,1,or_img
lacclair_2015_02_12_120007.jpg,lacclair,2015,02,12,120007,1,or_img
lacclair_2015_02_13_120007.jpg,lacclair,2015,02,13,120007,1,or_img
lacclair_2015_02_14_120007.jpg,lacclair,2015,02,14,120007,1,or_img
lacclair_2015_02_15_120007.jpg,lacclair,2015,02,15,120007,1,or_img
lacclair_2015_02_17_120007.jpg,lacclair,2015,02,17,120007,1,or_img
lacclair_2015_02_20_120006.jpg,lacclair,2015,02,20,120006,1,or_img
lacclair_2015_02_21_120008.jpg,lacclair,2015,02,21,120008,1,or_img
lacclair_2015_02_22_120007.jpg,lacclair,2015,02,22,120007,1,or_img
lacclair_2015_02_23_120007.jpg,lacclair,2015,02,23,120007,1,or_img
lacclair_2015_02_24_120007.jpg,lacclair,2015,02,24,120007,1,or_img
lacclair_2015_02_25_120005.jpg,lacclair,2015,02,25,120005,1,or_img
lacclair_2015_02_27_120007.jpg,lacclair,2015,02,27,120007,1,or_img
lacclair_2015_03_04_120006.jpg,lacclair,2015,03,04,120006,1,or_img
lacclair_2015_03_07_120006.jpg,lacclair,2015,03,07,120006,1,or_img
lacclair_2015_03_08_120007.jpg,lacclair,2015,03,08,120007,1,or_img
lacclair_2015_03_09_120008.jpg,lacclair,2015,03,09,120008,1,or_img
lacclair_2015_03_10_120007.jpg,lacclair,2015,03,10,120007,1,or_img
lacclair_2015_03_13_120007.jpg,lacclair,2015,03,13,120007,1,or_img
lacclair_2015_03_14_120006.jpg,lacclair,2015,03,14,120006,1,or_img
lacclair_2015_03_15_120007.jpg,lacclair,2015,03,15,120007,1,or_img
lacclair_2015_03_17_120006.jpg,lacclair,2015,03,17,120006,1,or_img
lacclair_2015_03_18_120007.jpg,lacclair,2015,03,18,120007,1,or_img
lacclair_2015_03_21_120007.jpg,lacclair,2015,03,21,120007,1,or_img
lacclair_2015_03_22_120007.jpg,lacclair,2015,03,22,120007,1,or_img
lacclair_2015_03_23_120006.jpg,lacclair,2015,03,23,120006,1,or_img
lacclair_2015_03_26_120007.jpg,lacclair,2015,03,26,120007,1,or_img
lacclair_2015_03_30_120007.jpg,lacclair,2015,03,30,120007,1,or_img
lacclair_2015_03_31_120005.jpg,lacclair,2015,03,31,120005,1,or_img
lacclair_2015_04_02_120006.jpg,lacclair,2015,04,02,120006,1,or_img
lacclair_2015_04_10_120006.jpg,lacclair,2015,04,10,120006,1,or_img
lacclair_2015_04_21_120008.jpg,lacclair,2015,04,21,120008,1,or_img
lacclair_2015_11_29_120007.jpg,lacclair,2015,11,29,120007,1,or_img
lacclair_2015_12_05_120006.jpg,lacclair,2015,12,05,120006,1,or_img
lacclair_2015_12_06_113005.jpg,lacclair,2015,12,06,113005,1,or_img
lacclair_2015_12_14_120006.jpg,lacclair,2015,12,14,120006,1,or_img
lacclair_2015_12_15_120007.jpg,lacclair,2015,12,15,120007,1,or_img
lacclair_2015_12_16_120005.jpg,lacclair,2015,12,16,120005,1,or_img
lacclair_2015_12_17_120007.jpg,lacclair,2015,12,17,120007,1,or_img
lacclair_2015_12_18_120008.jpg,lacclair,2015,12,18,120008,1,or_img
lacclair_2015_12_19_120007.jpg,lacclair,2015,12,19,120007,1,or_img
lacclair_2015_12_21_120008.jpg,lacclair,2015,12,21,120008,1,or_img
lacclair_2015_12_22_120006.jpg,lacclair,2015,12,22,120006,1,or_img
lacclair_2015_12_23_120007.jpg,lacclair,2015,12,23,120007,1,or_img
lacclair_2015_12_27_120008.jpg,lacclair,2015,12,27,120008,1,or_img
lacclair_2015_12_29_113005.jpg,lacclair,2015,12,29,113005,1,or_img
lacclair_2015_12_30_120006.jpg,lacclair,2015,12,30,120006,1,or_img
lacclair_2015_12_31_120006.jpg,lacclair,2015,12,31,120006,1,or_img
lacclair_2016_01_01_120007.jpg,lacclair,2016,01,01,120007,1,or_img
lacclair_2016_01_02_120005.jpg,lacclair,2016,01,02,120005,1,or_img
lacclair_2016_01_03_120007.jpg,lacclair,2016,01,03,120007,1,or_img
lacclair_2016_01_04_120008.jpg,lacclair,2016,01,04,120008,1,or_img
lacclair_2016_01_06_120007.jpg,lacclair,2016,01,06,120007,1,or_img
lacclair_2016_01_07_120007.jpg,lacclair,2016,01,07,120007,1,or_img
lacclair_2016_01_08_120007.jpg,lacclair,2016,01,08,120007,1,or_img
lacclair_2016_01_09_120007.jpg,lacclair,2016,01,09,120007,1,or_img
lacclair_2016_01_10_120007.jpg,lacclair,2016,01,10,120007,1,or_img
lacclair_2016_01_13_120006.jpg,lacclair,2016,01,13,120006,1,or_img
lacclair_2016_01_16_120006.jpg,lacclair,2016,01,16,120006,1,or_img
lacclair_2016_01_18_120006.jpg,lacclair,2016,01,18,120006,1,or_img
lacclair_2016_01_19_120008.jpg,lacclair,2016,01,19,120008,1,or_img
lacclair_2016_01_20_120006.jpg,lacclair,2016,01,20,120006,1,or_img
lacclair_2016_01_24_120007.jpg,lacclair,2016,01,24,120007,1,or_img
lacclair_2016_01_26_120008.jpg,lacclair,2016,01,26,120008,1,or_img
lacclair_2016_01_27_120008.jpg,lacclair,2016,01,27,120008,1,or_img
lacclair_2016_01_28_120008.jpg,lacclair,2016,01,28,120008,1,or_img
lacclair_2016_01_29_120006.jpg,lacclair,2016,01,29,120006,1,or_img
lacclair_2016_01_30_120006.jpg,lacclair,2016,01,30,120006,1,or_img
lacclair_2016_01_31_120006.jpg,lacclair,2016,01,31,120006,1,or_img
lacclair_2016_02_03_120008.jpg,lacclair,2016,02,03,120008,1,or_img
lacclair_2016_02_05_120007.jpg,lacclair,2016,02,05,120007,1,or_img
lacclair_2016_02_09_120007.jpg,lacclair,2016,02,09,120007,1,or_img
lacclair_2016_02_11_120007.jpg,lacclair,2016,02,11,120007,1,or_img
lacclair_2016_02_13_120006.jpg,lacclair,2016,02,13,120006,1,or_img
lacclair_2016_02_14_120008.jpg,lacclair,2016,02,14,120008,1,or_img
lacclair_2016_02_16_120008.jpg,lacclair,2016,02,16,120008,1,or_img
lacclair_2016_02_20_120006.jpg,lacclair,2016,02,20,120006,1,or_img
lacclair_2016_02_21_120006.jpg,lacclair,2016,02,21,120006,1,or_img
lacclair_2016_02_22_120006.jpg,lacclair,2016,02,22,120006,1,or_img
lacclair_2016_02_23_120007.jpg,lacclair,2016,02,23,120007,1,or_img
lacclair_2016_02_24_120007.jpg,lacclair,2016,02,24,120007,1,or_img
lacclair_2016_02_25_120006.jpg,lacclair,2016,02,25,120006,1,or_img
lacclair_2016_02_27_120006.jpg,lacclair,2016,02,27,120006,1,or_img
lacclair_2016_02_28_120006.jpg,lacclair,2016,02,28,120006,1,or_img
lacclair_2016_02_29_120007.jpg,lacclair,2016,02,29,120007,1,or_img
lacclair_2016_03_01_120006.jpg,lacclair,2016,03,01,120006,1,or_img
lacclair_2016_03_02_120007.jpg,lacclair,2016,03,02,120007,1,or_img
lacclair_2016_03_03_120008.jpg,lacclair,2016,03,03,120008,1,or_img
lacclair_2016_03_04_120006.jpg,lacclair,2016,03,04,120006,1,or_img
lacclair_2016_03_07_120007.jpg,lacclair,2016,03,07,120007,1,or_img
lacclair_2016_03_09_120007.jpg,lacclair,2016,03,09,120007,1,or_img
lacclair_2016_03_12_120008.jpg,lacclair,2016,03,12,120008,1,or_img
lacclair_2016_03_15_120007.jpg,lacclair,2016,03,15,120007,1,or_img
lacclair_2016_03_17_120005.jpg,lacclair,2016,03,17,120005,1,or_img
lacclair_2016_03_18_130006.jpg,lacclair,2016,03,18,130006,1,or_img
lacclair_2016_03_25_120006.jpg,lacclair,2016,03,25,120006,1,or_img
lacclair_2016_03_28_120007.jpg,lacclair,2016,03,28,120007,1,or_img
lacclair_2016_03_31_120005.jpg,lacclair,2016,03,31,120005,1,or_img
lacclair_2016_04_07_120008.jpg,lacclair,2016,04,07,120008,1,or_img
lacclair_2016_04_08_120006.jpg,lacclair,2016,04,08,120006,1,or_img
lacclair_2016_04_09_120007.jpg,lacclair,2016,04,09,120007,1,or_img
lacclair_2016_04_11_120008.jpg,lacclair,2016,04,11,120008,1,or_img
